"REF_DATE","GEO","DGUID","Type of currency","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-09-13","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00919","","","","5"
"2023-09-14","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00918","","","","5"
"2023-09-15","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00915","","","","5"
"2023-09-16","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-09-17","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-09-18","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-09-19","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00908","","","","5"
"2023-09-20","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00908","","","","5"
"2023-09-21","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-09-22","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00908","","","","5"
"2023-09-23","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-09-24","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-09-25","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00905","","","","5"
"2023-09-26","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00907","","","","5"
"2023-09-27","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00904","","","","5"
"2023-09-28","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00904","","","","5"
"2023-09-29","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00905","","","","5"
"2023-09-30","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-01","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-02","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-03","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00919","","","","5"
"2023-10-04","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00923","","","","5"
"2023-10-05","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00924","","","","5"
"2023-10-06","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00917","","","","5"
"2023-10-07","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-08","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-09","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-10","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00913","","","","5"
"2023-10-11","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00912","","","","5"
"2023-10-12","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00913","","","","5"
"2023-10-13","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00913","","","","5"
"2023-10-14","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-15","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-16","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00910","","","","5"
"2023-10-17","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00911","","","","5"
"2023-10-18","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-10-19","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00915","","","","5"
"2023-10-20","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-10-21","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-22","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-23","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-10-24","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00916","","","","5"
"2023-10-25","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00919","","","","5"
"2023-10-26","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00919","","","","5"
"2023-10-27","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00926","","","","5"
"2023-10-28","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-29","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-10-30","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00927","","","","5"
"2023-10-31","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00917","","","","5"
"2023-11-01","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00918","","","","5"
"2023-11-02","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00916","","","","5"
"2023-11-03","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00916","","","","5"
"2023-11-04","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-05","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-06","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00913","","","","5"
"2023-11-07","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-11-08","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00914","","","","5"
"2023-11-09","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00912","","","","5"
"2023-11-10","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00912","","","","5"
"2023-11-11","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-12","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-13","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-14","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00911","","","","5"
"2023-11-15","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00905","","","","5"
"2023-11-16","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00913","","","","5"
"2023-11-17","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00917","","","","5"
"2023-11-18","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-19","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-20","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00925","","","","5"
"2023-11-21","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00926","","","","5"
"2023-11-22","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00918","","","","5"
"2023-11-23","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00916","","","","5"
"2023-11-24","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00911","","","","5"
"2023-11-25","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-26","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-11-27","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00916","","","","5"
"2023-11-28","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00919","","","","5"
"2023-11-29","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00922","","","","5"
"2023-11-30","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00917","","","","5"
"2023-12-01","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00917","","","","5"
"2023-12-02","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-03","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-04","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00921","","","","5"
"2023-12-05","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00923","","","","5"
"2023-12-06","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00922","","","","5"
"2023-12-07","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00944","","","","5"
"2023-12-08","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00939","","","","5"
"2023-12-09","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-10","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-11","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00928","","","","5"
"2023-12-12","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00934","","","","5"
"2023-12-13","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00936","","","","5"
"2023-12-14","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00946","","","","5"
"2023-12-15","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00942","","","","5"
"2023-12-16","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-17","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-18","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00936","","","","5"
"2023-12-19","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00927","","","","5"
"2023-12-20","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00928","","","","5"
"2023-12-21","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00935","","","","5"
"2023-12-22","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00932","","","","5"
"2023-12-23","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-24","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-25","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-26","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-27","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00929","","","","5"
"2023-12-28","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00936","","","","5"
"2023-12-29","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","0.00935","","","","5"
"2023-12-30","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-12-31","Canada","2016A000011124","Japanese yen, daily average","Dollars","81","units","0","v111666231","1.8","","..","","","5"
"2023-01-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3658","","","","4"
"2023-01-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3508","","","","4"
"2023-01-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3564","","","","4"
"2023-01-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3486","","","","4"
"2023-01-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3376","","","","4"
"2023-01-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3421","","","","4"
"2023-01-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3425","","","","4"
"2023-01-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3378","","","","4"
"2023-01-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3406","","","","4"
"2023-01-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3397","","","","4"
"2023-01-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3390","","","","4"
"2023-01-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3439","","","","4"
"2023-01-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3472","","","","4"
"2023-01-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3421","","","","4"
"2023-01-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3382","","","","4"
"2023-01-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3370","","","","4"
"2023-01-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3393","","","","4"
"2023-01-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3349","","","","4"
"2023-01-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3314","","","","4"
"2023-01-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-29","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-01-30","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3356","","","","4"
"2023-01-31","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3350","","","","4"
"2023-02-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3321","","","","4"
"2023-02-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3312","","","","4"
"2023-02-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3391","","","","4"
"2023-02-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3442","","","","4"
"2023-02-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3435","","","","4"
"2023-02-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3429","","","","4"
"2023-02-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3427","","","","4"
"2023-02-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3362","","","","4"
"2023-02-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3343","","","","4"
"2023-02-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3345","","","","4"
"2023-02-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3411","","","","4"
"2023-02-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3439","","","","4"
"2023-02-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3487","","","","4"
"2023-02-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3516","","","","4"
"2023-02-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3542","","","","4"
"2023-02-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3549","","","","4"
"2023-02-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3622","","","","4"
"2023-02-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-02-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3573","","","","4"
"2023-02-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3609","","","","4"
"2023-03-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3612","","","","4"
"2023-03-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3614","","","","4"
"2023-03-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3610","","","","4"
"2023-03-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3615","","","","4"
"2023-03-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3717","","","","4"
"2023-03-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3785","","","","4"
"2023-03-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3790","","","","4"
"2023-03-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3807","","","","4"
"2023-03-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3730","","","","4"
"2023-03-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3677","","","","4"
"2023-03-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3778","","","","4"
"2023-03-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3744","","","","4"
"2023-03-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3734","","","","4"
"2023-03-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3674","","","","4"
"2023-03-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3706","","","","4"
"2023-03-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3712","","","","4"
"2023-03-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3671","","","","4"
"2023-03-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3763","","","","4"
"2023-03-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-03-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3682","","","","4"
"2023-03-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3626","","","","4"
"2023-03-29","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3576","","","","4"
"2023-03-30","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3533","","","","4"
"2023-03-31","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3533","","","","4"
"2023-04-01","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-02","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-03","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3438","","","","4"
"2023-04-04","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3447","","","","4"
"2023-04-05","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3457","","","","4"
"2023-04-06","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3478","","","","4"
"2023-04-07","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-08","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-09","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-10","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3527","","","","4"
"2023-04-11","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3483","","","","4"
"2023-04-12","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3447","","","","4"
"2023-04-13","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3359","","","","4"
"2023-04-14","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3362","","","","4"
"2023-04-15","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-16","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-17","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3398","","","","4"
"2023-04-18","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3387","","","","4"
"2023-04-19","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3445","","","","4"
"2023-04-20","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3469","","","","4"
"2023-04-21","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3539","","","","4"
"2023-04-22","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-23","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
"2023-04-24","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3542","","","","4"
"2023-04-25","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3623","","","","4"
"2023-04-26","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3625","","","","4"
"2023-04-27","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3612","","","","4"
"2023-04-28","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","1.3578","","","","4"
"2023-04-29","Canada","2016A000011124","U.S. dollar, daily average","Dollars","81","units","0","v111666248","1.25","","..","","","4"
